,ID,Entrez ID,Gene Name,Geneset Name,Geneset Link
146,146,1437,CSF2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
147,147,5142,PDE4B,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
148,148,8303,SNN,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
149,149,5341,PLEK,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
150,150,6776,STAT5A,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
151,151,23258,DENND5A,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
152,152,595,CCND1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
153,153,23586,DDX58,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
154,154,8877,SPHK1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
155,155,941,CD80,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
156,156,25816,TNFAIP8,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
157,157,57018,CCNL1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
158,158,2526,FUT4,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
159,159,9034,CCRL2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
160,160,80176,SPSB1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
161,161,8848,TSC22D1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
162,162,9334,B4GALT5,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
163,163,150094,SIK1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
164,164,23529,CLCF1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
165,165,4780,NFE2L2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
166,166,2354,FOSB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
167,167,5187,PER1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
168,168,10725,NFAT5,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
169,169,490,ATP2B1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
170,170,3593,IL12B,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
171,171,3572,IL6ST,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
172,172,9120,SLC16A6,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
173,173,19,ABCA1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
174,174,3280,HES1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
175,175,604,BCL6,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
176,176,8660,IRS2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
177,177,6515,SLC2A3,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
178,178,1052,CEBPD,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
179,179,51561,IL23A,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
180,180,4088,SMAD3,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
181,181,6890,TAP1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
182,182,9242,MSC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
183,183,64135,IFIH1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
184,184,3601,IL15RA,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
185,185,79155,TNIP2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
186,186,602,BCL3,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
187,187,24145,PANX1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
188,188,24147,FJX1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
189,189,1906,EDN1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
190,190,10209,EIF1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
191,191,650,BMP2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
192,192,1846,DUSP4,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
193,193,10611,PDLIM5,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
194,194,23308,ICOSLG,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
195,195,9945,GFPT2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
196,196,10365,KLF2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
197,197,3371,TNC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
198,198,5271,SERPINB8,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
199,199,4084,MXD1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TNFA_SIGNALING_VIA_NFKB
0,200,5230,PGK1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
1,201,5163,PDK1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
2,202,2632,GBE1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
3,203,5211,PFKL,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
4,204,226,ALDOA,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
5,205,2026,ENO2,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
6,206,5236,PGM1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
7,207,10397,NDRG1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
8,208,3099,HK2,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
9,209,230,ALDOC,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
10,210,2821,GPI,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
11,211,4601,MXI1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
12,212,6513,SLC2A1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
13,213,5033,P4HA1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
14,214,133,ADM,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
15,215,8974,P4HA2,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
16,216,2023,ENO1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
17,217,5214,PFKP,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
18,218,205,AK4,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
19,219,26355,FAM162A,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
20,220,5209,PFKFB3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
21,221,7422,VEGFA,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
22,222,665,BNIP3L,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
23,223,7167,TPI1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
24,224,30001,ERO1A,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
25,225,55818,KDM3A,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
26,226,901,CCNG2,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
27,227,3939,LDHA,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
28,228,2997,GYS1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
29,229,2597,GAPDH,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
30,230,8553,BHLHE40,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
31,231,51129,ANGPTL4,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
32,232,3725,JUN,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
33,233,5054,SERPINE1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
34,234,4015,LOX,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
35,235,2645,GCK,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
36,236,8497,PPFIA4,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
37,237,23764,MAFF,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
38,238,54541,DDIT4,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
39,239,6515,SLC2A3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
40,240,3486,IGFBP3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
41,241,4783,NFIL3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
42,242,2353,FOS,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
43,243,3516,RBPJ,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
44,244,3098,HK1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
45,245,10370,CITED2,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
46,246,3669,ISG20,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
47,247,2584,GALK1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
48,248,26118,WSB1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
49,249,5837,PYGM,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
50,250,6781,STC1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
51,251,23036,ZNF292,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
52,252,694,BTG1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
53,253,123,PLIN2,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
54,254,1466,CSRP2,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
55,255,7436,VLDLR,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
56,256,23210,JMJD6,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
57,257,2131,EXT1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
58,258,2152,F3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
59,259,5165,PDK3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
60,260,55139,ANKZF1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
61,261,7360,UGP2,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
62,262,229,ALDOB,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
63,263,8614,STC2,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
64,264,54206,ERRFI1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
65,265,2027,ENO3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
66,266,10957,PNRC1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
67,267,3162,HMOX1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
68,268,5228,PGF,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
69,269,26330,GAPDHS,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
70,270,9435,CHST2,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
71,271,55076,TMEM45A,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
72,272,63827,BCAN,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
73,273,467,ATF3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
74,274,857,CAV1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
75,275,272,AMPD3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
76,276,2719,GPC3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
77,277,3340,NDST1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
78,278,8660,IRS2,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
79,279,8819,SAP30,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
80,280,2548,GAA,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
81,281,6385,SDC4,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
82,282,8987,STBD1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
83,283,8870,IER3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
84,284,5313,PKLR,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
85,285,3484,IGFBP1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
86,286,5329,PLAUR,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
87,287,112464,CAVIN3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
88,288,8839,CCN5,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
89,289,9215,LARGE1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
90,290,25819,NOCT,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
91,291,6275,S100A4,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
92,292,58528,RRAGD,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
93,293,7538,ZFP36,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
94,294,1956,EGFR,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
95,295,1907,EDN2,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
96,296,3423,IDS,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
97,297,1026,CDKN1A,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
98,298,6095,RORA,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
99,299,1843,DUSP1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
100,300,4282,MIF,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
101,301,5507,PPP1R3C,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
102,302,10570,DPYSL4,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
103,303,11015,KDELR3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
104,304,1837,DTNA,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
105,305,136,ADORA2B,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
106,306,9957,HS3ST1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
107,307,284119,CAVIN1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
108,308,2908,NR3C1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
109,309,1316,KLF6,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
110,310,2239,GPC4,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
111,311,3491,CCN1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
112,312,7128,TNFAIP3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
113,313,771,CA12,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
114,314,3073,HEXA,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
115,315,633,BGN,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
116,316,23645,PPP1R15A,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
117,317,55276,PGM2,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
118,318,5292,PIM1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
119,319,25824,PRDX5,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
120,320,55577,NAGK,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
121,321,1027,CDKN1B,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
122,322,680,BRS3,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
123,323,8277,TKTL1,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
124,324,4493,MT1E,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
125,325,538,ATP7A,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
126,326,4502,MT2A,HALLMARK_HYPOXIA,http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HYPOXIA
